FECHA;HORA;ESTACION;VIA;DISPOSITIVOT;DISPOSITIVON;DOMINIO;CATEGORIA;TARIFA;BONIFICACION;TIPO_DE_DOCUMENTO;DOCUMENTO_LEGAL;DOCUMENTO_SA;CLIENTE_WEB;CLIENTE_RED;SUB_CUENTA
2026-06-25;114945;0004;12;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;234514;0004;12;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;234707;0004;12;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;235921;0004;12;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;102206;0004;12;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;110832;0004;12;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;220100;0004;12;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;224628;0004;12;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;231043;0004;12;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;171554;0004;12;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;182315;0004;12;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;45303;0004;12;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;100258;0004;12;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;102451;0004;12;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;120342;0004;12;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;191317;0004;12;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;113104;0004;13;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;185507;0004;13;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;101110;0004;13;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;110134;0004;13;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;110146;0004;13;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;200642;0004;13;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;144118;0004;13;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;202917;0004;13;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;221755;0004;13;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;44047;0004;13;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;184908;0004;13;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;182259;0004;13;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;193715;0004;13;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;113718;0004;13;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;193633;0004;22;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;200239;0004;22;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;231827;0004;22;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;120609;0004;23;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;120631;0004;23;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;215553;0004;23;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;103257;0004;23;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;202208;0004;23;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;50521;0004;23;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-19;134058;0004;23;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;101628;0004;23;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;101643;0004;23;SI90;99598699;AF734UP;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;102122;0004;23;SI90;94866586;AD328WK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-20;222831;0004;23;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;113700;0004;23;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;175441;0004;23;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;181224;0004;23;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;192534;0004;23;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;202120;0004;23;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-21;215858;0004;23;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-22;105627;0004;23;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;191430;0004;23;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;200910;0004;23;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;72253;0004;23;SI90;97010413;AE469PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;100637;0004;23;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;100700;0004;23;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;103904;0004;23;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;191441;0004;23;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;221045;0004;23;SI90;99561570;AF509QF;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;102335;0004;23;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;162132;0004;23;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;13405;0004;23;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;193822;0004;23;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;151746;0004;23;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;170039;0004;23;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;181603;0004;23;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;213125;0004;23;SI90;99738109;AE454PH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;82037;0004;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;182528;0004;24;SI90;94530188;AD736OU;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-16;194711;0004;24;SI90;94959737;AF091AI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-17;222738;0004;24;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;62916;0004;24;SI90;94904121;AD667DM;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;80521;0004;24;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-18;150547;0004;24;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;105452;0004;24;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;144207;0004;24;SI90;99567025;AE284KH;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;215042;0004;24;SI90;93458913;AH251LE;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-23;223549;0004;24;SI90;97134694;AH272KN;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;90755;0004;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-24;174949;0004;24;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-25;51207;0004;24;SI90;94920955;AE908YL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;161453;0004;24;SI90;97196290;AD255OC;2;2232.74;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-26;231405;0004;24;SI90;94797663;AE469PL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;15626;0004;24;SI90;94579785;AD482MT;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;141137;0004;24;SI90;93423682;AH033DL;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-27;183138;0004;24;SI90;97371592;AG110LK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-28;100626;0004;24;SI90;94911721;AE831SI;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;125621;0004;24;SI90;99540243;AF389UV;5;6698.22;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-29;213358;0004;24;SI90;92079954;AF993HK;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;95045;0004;24;SI90;94891934;AE751PA;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;155213;0004;24;SI90;90836134;AD933WS;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
2026-06-30;155231;0004;24;SI90;61276153;AH800QR;6;8930.96;0.00;0;30708488891;30708488891;560773;560773;1
